Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Ivy's Vine,"Lion's Den > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107326554/ivys-vine,1.0,-1,Boulder,V0,1,,39.9993,-105.29471,,V0,
The Ramp Inverse,"The Jug > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/110476025/the-ramp-inverse,1.5,-1,"TR, Boulder",5.8 V-easy,1,24.0,39.99939,-105.29477,5.8,,
Right Red,"The Jug > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/110476075/right-red,2.8,-1,Boulder,V0+ PG13,1,25.0,39.99939,-105.29477,,V0+,PG13
Red Streak,"The Jug > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107328915/red-streak,2.8,-1,Boulder,V1 PG13,1,,39.99939,-105.29477,,V1,PG13
Legacy of the Kid,"The Jug > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107895744/legacy-of-the-kid,3.0,-1,Boulder,V1 PG13,1,,39.99939,-105.29477,,V1,PG13
The Ramp,"The Jug > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/108739632/the-ramp,3.2,-1,Boulder,V1 PG13,1,24.0,39.99939,-105.29477,,V1,PG13
Southwest Prow,"The Jug > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/124177510/southwest-prow,3.0,-1,Boulder,V1-2 X,1,25.0,39.99939,-105.29477,,V1-2,X
Muffet Rock Traverse,"Muffet Rock > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/108325874/muffet-rock-traverse,2.6,-1,Boulder,V1,1,15.0,39.9993,-105.29471,,V1,
Fingers Fingers,"Fingers Boulder > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/108144389/fingers-fingers,1.8,-1,Boulder,V1+,1,,39.99952,-105.29478,,V1+,
Fingers Arete,"Fingers Boulder > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/108144378/fingers-arete,2.3,-1,Boulder,V2,1,,39.99952,-105.29478,,V2,
Right Finger,"Fingers Boulder > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/108144401/right-finger,1.7,-1,Boulder,V2,1,,39.99952,-105.29478,,V2,
South Face,Nook's Rock > The Dark Side > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105753427/south-face,2.8,-1,Boulder,V0,1,,40.00349,-105.29513,,V0,
Wimpie's Revenge,Nook's Rock > The Dark Side > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105753433/wimpies-revenge,2.4,-1,Boulder,V0,1,,40.00349,-105.29513,,V0,
Cryptic Right,Cryptic Boulder > The Dark Side > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107909954/cryptic-right,3.0,-1,Boulder,V4,1,15.0,40.0031,-105.29491,,V4,
Pawndercling,Pawn Boulder > The Dark Side > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/118738121/pawndercling,1.0,-1,Boulder,V4,1,10.0,40.0029,-105.29504,,V4,
Creepy Dorito Fingers,Creep Boulder > The Dark Side > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/118983155/creepy-dorito-fingers,1.4,-1,Boulder,V1+,1,8.0,40.00292,-105.29501,,V1+,
