Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
The Fall Guy,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106070948/the-fall-guy,4.0,-1,Boulder,V9 PG13,1,20.0,37.33057,-118.57834,,V9,PG13
Stained Glass,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106050258/stained-glass,3.9,-1,Boulder,V10,1,20.0,37.33057,-118.57834,,V10,
Blood Spud,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106070957/blood-spud,2.3,-1,Boulder,V10,1,10.0,37.33057,-118.57834,,V10,
Haroun & the Sea of Stories,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106070952/haroun-the-sea-of-stories,3.9,-1,Boulder,V11,1,20.0,37.33057,-118.57834,,V11,
Northwest Flake,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106322549/northwest-flake,2.1,-1,Boulder,V0,1,12.0,37.329,-118.5773,,V0,
Egypt (crack),Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110802913/egypt-crack,1.5,-1,Boulder,V0,1,,37.329,-118.5773,,V0,
Howard Carter,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107983686/howard-carter,1.7,-1,Boulder,V1-,1,,37.329,-118.5773,,V1-,
Ay,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106100333/ay,2.1,-1,Boulder,V1,1,15.0,37.329,-118.5773,,V1,
Problem C,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106322544/problem-c,2.1,-1,Boulder,V1,1,12.0,37.329,-118.5773,,V1,
Problem B,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108048876/problem-b,2.3,-1,Boulder,V1,1,15.0,37.329,-118.5773,,V1,
Problem A,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060948/problem-a,2.0,-1,Boulder,V2,1,,37.329,-118.5773,,V2,
King Tut,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105972724/king-tut,3.3,-1,Boulder,V3,1,17.0,37.329,-118.5773,,V3,
Funky Tut,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106077053/funky-tut,3.3,-1,Boulder,V3,1,15.0,37.329,-118.5773,,V3,
Tut Crack,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/113967435/tut-crack,2.2,-1,Boulder,V3,1,,37.329,-118.5773,,V3,
Egypt,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120269220/egypt,2.7,-1,Boulder,V3,1,15.0,37.329,-118.5773,,V3,
Lululator,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060941/lululator,2.5,-1,Boulder,V4,1,,37.329,-118.5773,,V4,
Wimberries,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107024502/wimberries,2.9,-1,Boulder,V4,1,15.0,37.329,-118.5773,,V4,
Problem D SDS,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108048884/problem-d-sds,2.3,-1,Boulder,V4,1,12.0,37.329,-118.5773,,V4,
Tut Crack Left,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107327240/tut-crack-left,2.4,-1,Boulder,V5,1,,37.329,-118.5773,,V5,
Howard Carter SDS,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106137389/howard-carter-sds,2.3,-1,Boulder,V6-,1,15.0,37.329,-118.5773,,V6-,
Milk the Milks,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106322554/milk-the-milks,2.9,-1,Boulder,V6,1,15.0,37.329,-118.5773,,V6,
Walk Like an Egyptian,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114066938/walk-like-an-egyptian,2.2,-1,Boulder,V6,1,14.0,37.329,-118.5773,,V6,
Lululator Low Start,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111809642/lululator-low-start,2.6,-1,Boulder,V8,1,,37.329,-118.5773,,V8,
Surrounded in Smoke,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120094671/surrounded-in-smoke,2.5,-1,Boulder,V8,1,,37.329,-118.5773,,V8,
Problem A,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060959/problem-a,1.8,-1,Boulder,V0-,1,,37.32895,-118.57595,,V0-,
Problem B (California Fit),Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060967/problem-b-california-fit,1.7,-1,Boulder,V0,1,,37.32895,-118.57595,,V0,
Problem C (Bishop Fit),Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060972/problem-c-bishop-fit,1.5,-1,Boulder,V0,1,,37.32895,-118.57595,,V0,
Problem D,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060977/problem-d,1.7,-1,Boulder,V0,1,,37.32895,-118.57595,,V0,
Problem E,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106060983/problem-e,2.1,-1,Boulder,V2,1,,37.32895,-118.57595,,V2,
Yayoi Right,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130751/yayoi-right,3.1,-1,Boulder,V7,1,17.0,37.32895,-118.57595,,V7,
Tenterhooks,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106070964/tenterhooks,1.8,-1,Boulder,V8-,1,10.0,37.32895,-118.57595,,V8-,
Yayoi,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130747/yayoi,2.8,-1,Boulder,V8,1,15.0,37.32895,-118.57595,,V8,
America's Fit Homeless,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106070960/americas-fit-homeless,2.2,-1,Boulder,V9,1,9.0,37.32895,-118.57595,,V9,
Unnamed Slab/Arete,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130723/unnamed-slabarete,2.5,-1,Boulder,V0+,1,18.0,37.32906,-118.5768,,V0+,
Buttermilk Stem,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130698/buttermilk-stem,3.6,-1,Boulder,V1,1,15.0,37.32906,-118.5768,,V1,
Problem A,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106322579/problem-a,2.7,-1,Boulder,V2,1,15.0,37.32906,-118.5768,,V2,
Cheezy Brit,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120753139/cheezy-brit,2.5,-1,Boulder,V2,1,15.0,37.32906,-118.5768,,V2,
Unnamed (Brian's Finish),Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130703/unnamed-brians-finish,2.4,-1,Boulder,V4,1,15.0,37.32906,-118.5768,,V4,
Buttermilk Stem SDS,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109519160/buttermilk-stem-sds,3.4,-1,Boulder,V4,1,15.0,37.32906,-118.5768,,V4,
Black Dot,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109840303/black-dot,3.1,-1,Boulder,V5,1,,37.32906,-118.5768,,V5,
Matt's Project,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111513555/matts-project,2.2,-1,Boulder,V6,1,,37.32906,-118.5768,,V6,
Cheezy Brit Sit Start,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114025098/cheezy-brit-sit-start,2.8,-1,Boulder,V7,1,17.0,37.32906,-118.5768,,V7,
Brian's Direct,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114032557/brians-direct,2.4,-1,Boulder,V8,1,17.0,37.32906,-118.5768,,V8,
Brian's Project,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107051281/brians-project,3.1,-1,Boulder,V8,1,18.0,37.32906,-118.5768,,V8,
Matt's Project Sit,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111513568/matts-project-sit,3.0,-1,Boulder,V9,1,,37.32906,-118.5768,,V9,
Problem C,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106336055/problem-c,2.4,-1,Boulder,V0,1,25.0,37.32878,-118.57687,,V0,
Buttermilk Gem,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130735/buttermilk-gem,3.1,-1,Boulder,V1 R,1,28.0,37.32878,-118.57687,,V1,R
Junior's Arete,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130759/juniors-arete,2.6,-1,Boulder,V1,1,20.0,37.32878,-118.57687,,V1,
Problem A,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106322590/problem-a,2.3,-1,Boulder,V1 PG13,1,25.0,37.32878,-118.57687,,V1,PG13
Problem B,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106322596/problem-b,2.1,-1,Boulder,V1 PG13,1,20.0,37.32878,-118.57687,,V1,PG13
Burger Barn Boogie,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116182012/burger-barn-boogie,2.0,-1,Boulder,V4+,1,25.0,37.32878,-118.57687,,V4+,
Junior's Achievement,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107919156/juniors-achievement,3.2,-1,Boulder,V7-8,1,18.0,37.32878,-118.57687,,V7-8,
Junior's Sit,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125899015/juniors-sit,2.0,-1,Boulder,V8,1,,37.32878,-118.57687,,V8,
Mooned,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107954206/mooned,3.0,-1,Boulder,V9,1,20.0,37.32878,-118.57687,,V9,
Sidewinder,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114066891/sidewinder,2.5,-1,Boulder,V10,1,25.0,37.32878,-118.57687,,V10,
Pothole Traverse,Pothole Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130742/pothole-traverse,2.7,-1,Boulder,V1-2,1,,37.32885,-118.57667,,V1-2,
Left Facing Arete,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114316077/left-facing-arete,2.6,-1,Boulder,V0,1,12.0,37.32909,-118.57791,,V0,
Unnamed Arete,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106395524/unnamed-arete,2.6,-1,Boulder,V0+,1,12.0,37.32909,-118.57791,,V0+,
Warm up to Hobbs,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114316113/warm-up-to-hobbs,2.2,-1,Boulder,V1,1,12.0,37.32909,-118.57791,,V1,
The Larry Bird Crack,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125985584/the-larry-bird-crack,2.5,-1,Boulder,V1,1,11.0,37.32909,-118.57791,,V1,
Hobbs' Problem,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106353989/hobbs-problem,3.0,-1,Boulder,V2,1,15.0,37.32909,-118.57791,,V2,
Leary/Bard Arete,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106351951/learybard-arete,3.8,-1,Boulder,V5,1,18.0,37.32909,-118.57791,,V5,
Leary-Bard Left,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108000535/leary-bard-left,3.3,-1,Boulder,V5,1,15.0,37.32909,-118.57791,,V5,
Unnamed Sloper to Lip,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106352801/unnamed-sloper-to-lip,2.6,-1,Boulder,V6,1,15.0,37.32909,-118.57791,,V6,
Curbed,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/126000383/curbed,2.3,-1,Boulder,V6,1,15.0,37.32909,-118.57791,,V6,
The Eighth Degree,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/127356919/the-eighth-degree,2.0,-1,Boulder,V6,1,12.0,37.32909,-118.57791,,V6,
Ken's Problem,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114066844/kens-problem,2.0,-1,Boulder,V7,1,18.0,37.32909,-118.57791,,V7,
Grit Dreams,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112790712/grit-dreams,2.3,-1,Boulder,V9,1,18.0,37.32909,-118.57791,,V9,
The Hunk,The Hunk > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106382086/the-hunk,3.8,-1,Boulder,V2,1,20.0,37.32886,-118.57512,,V2,
Alligator Plates,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/202573472/alligator-plates,4.0,-1,Boulder,V-easy,1,20.0,37.32993,-118.57853,,,
Patina,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106442728/patina,2.7,-1,Boulder,V0,1,20.0,37.32993,-118.57853,,V0,
Boy Arete,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107030002/boy-arete,2.3,-1,Boulder,V1,1,12.0,37.32993,-118.57853,,V1,
Patina Left,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201661283/patina-left,2.5,-1,Boulder,V1,1,12.0,37.32993,-118.57853,,V1,
Unnamed V4,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106442744/unnamed-v4,2.6,-1,Boulder,V4,1,15.0,37.32993,-118.57853,,V4,
Verdad,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/124031680/verdad,2.0,-1,Boulder,V5,1,,37.32993,-118.57853,,V5,
Grovel Roof,Grovel Roof Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106909066/grovel-roof,2.9,-1,Boulder,V3-4,1,15.0,37.32987,-118.57783,,V3-4,
Big Dave's Big Find,Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106916321/big-daves-big-find,1.5,-1,Boulder,V3+,1,15.0,37.3276,-118.5757,,V3+,
Early Exit,Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106916326/early-exit,3.4,-1,Boulder,V5,1,15.0,37.3276,-118.5757,,V5,
Upside,Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109826087/upside,4.0,-1,Boulder,V8,1,15.0,37.3276,-118.5757,,V8,
Unnamed,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200237406/unnamed,2.0,-1,Boulder,V4,1,8.0,37.32889,-118.57441,,V4,
Bachar Problem Right/ Golden Boy,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106965066/bachar-problem-right-golden-boy,2.8,-1,Boulder,V5,1,15.0,37.32889,-118.57441,,V5,
Bachar Problem Left,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106965059/bachar-problem-left,3.1,-1,Boulder,V5+,1,15.0,37.32889,-118.57441,,V5+,
Sharma Scoop,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106965090/sharma-scoop,2.4,-1,Boulder,V8,1,12.0,37.32889,-118.57441,,V8,
Unknown 2,Peewee Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118633579/unknown-2,1.7,-1,Boulder,V2,1,15.0,37.32808,-118.5745,,V2,
Unknown 1,Peewee Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118633449/unknown-1,1.8,-1,Boulder,V3,1,15.0,37.32808,-118.5745,,V3,
Unknown 3,Peewee Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118633613/unknown-3,1.0,-1,Boulder,V3,1,15.0,37.32808,-118.5745,,V3,
West Arete,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107043966/west-arete,2.8,-1,Boulder,V0+,1,,37.33013,-118.5785,,V0+,
Pope's Problem,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109565882/popes-problem,2.9,-1,Boulder,V3 R,1,25.0,37.33013,-118.5785,,V3,R
Southwest Face,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045129/southwest-face,2.7,-1,"Trad, Boulder",V4,1,,37.33013,-118.5785,,V4,
Popes Roof,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107043969/popes-roof,3.1,-1,"Trad, Boulder",V6,1,,37.33013,-118.5785,,V6,
Popes Hat,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/115670016/popes-hat,2.4,-1,Boulder,V10,1,,37.33013,-118.5785,,V10,
Flakes,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108002634/flakes,2.7,-1,Boulder,V1,1,,37.32923,-118.57528,,V1,
The Buttocks,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108002643/the-buttocks,1.9,-1,Boulder,V1,1,,37.32923,-118.57528,,V1,
Perfectly Chicken,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107490602/perfectly-chicken,2.6,-1,Boulder,V5,1,,37.32923,-118.57528,,V5,
Smooth Shrimp,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108002630/smooth-shrimp,2.8,-1,Boulder,V6,1,,37.32923,-118.57528,,V6,
Cocktail Sauce,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108527916/cocktail-sauce,2.4,-1,Boulder,V8,1,10.0,37.32923,-118.57528,,V8,
Bubba Gump,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107385718/bubba-gump,2.9,-1,Boulder,V10,1,10.0,37.32923,-118.57528,,V10,
Super Cocktail Sauce,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118122934/super-cocktail-sauce,2.5,-1,Boulder,V10,1,,37.32923,-118.57528,,V10,
Yo! Basecamp,Womb Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114076356/yo-basecamp,2.6,-1,Boulder,V0,1,10.0,37.329,-118.57473,,V0,
The Womb (Birthing Experience),Womb Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107052779/the-womb-birthing-experience,3.3,-1,Boulder,V1,1,12.0,37.329,-118.57473,,V1,
Cesarean Section,Womb Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120292721/cesarean-section,2.0,-1,Boulder,V7,1,,37.329,-118.57473,,V7,
Unnamed,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107347384/unnamed,2.3,-1,Boulder,V1+,1,20.0,37.32881,-118.57469,,V1+,
Cosmonaut,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107347397/cosmonaut,2.1,-1,Boulder,V6,1,20.0,37.32881,-118.57469,,V6,
Unnamed v7,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107585946/unnamed-v7,2.3,-1,Boulder,V7,1,10.0,37.32881,-118.57469,,V7,
Croft Problem,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107484827/croft-problem,2.8,-1,Boulder,V8,1,10.0,37.32881,-118.57469,,V8,
Mordecai,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/121021130/mordecai,3.0,-1,Boulder,V12,1,,37.32881,-118.57469,,V12,
Tubular,Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114189856/tubular,2.5,-1,Boulder,V1,1,12.0,37.32954,-118.57498,,V1,
Backside Mantel,Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110067698/backside-mantel,3.0,-1,Boulder,V6,1,13.0,37.32954,-118.57498,,V6,
Sharma Traverse,Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110067691/sharma-traverse,3.5,-1,Boulder,V10,1,20.0,37.32954,-118.57498,,V10,
Pinch Arete,Pinch Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/113908015/pinch-arete,3.0,-1,Boulder,V7,1,10.0,37.32882,-118.57428,,V7,
Working Class,Pinch Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125578884/working-class,3.0,-1,Boulder,V8,1,10.0,37.32882,-118.57428,,V8,
Below Average,Never Trust a Man-Bun Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116989393/below-average,1.8,-1,Boulder,V0-1,1,10.0,37.32999,-118.5785,,V0-1,
"""Her Dreads Are Lumpy""",Never Trust a Man-Bun Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116989462/her-dreads-are-lumpy,0.5,-1,Boulder,V1-,1,10.0,37.32999,-118.5785,,V1-,
Unnamed,Mini Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/124373037/unnamed,2.5,-1,Boulder,V6,1,,37.32905,-118.57441,,V6,
Mini Me,Mini Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120295929/mini-me,3.0,-1,Boulder,V9,1,,37.32905,-118.57441,,V9,
???,Buttermilks Dome > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200403484/anonymous,4.0,-1,Boulder,V2 R,1,50.0,37.33049,-118.57805,,V2,R
Left Twin 4,Twins Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201663643/left-twin-4,3.0,-1,Boulder,V0-,1,,37.32976,-118.57775,,V0-,
