Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Big Dick American Hero,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106100016/big-dick-american-hero,2.6,-1,Boulder,V3,1,20.0,37.4191,-118.4546,,V3,
Even Bigger Dick American Hero,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106100083/even-bigger-dick-american-hero,2.0,-1,Boulder,V4,1,20.0,37.4191,-118.4546,,V4,
Problem A,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107939703/problem-a,1.0,-1,Boulder,V0-,1,10.0,37.41904,-118.45447,,V0-,
Tricky Kid,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106995157/tricky-kid,1.3,-1,Boulder,V0,1,,37.41904,-118.45447,,V0,
End of the Road,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106995166/end-of-the-road,1.4,-1,Boulder,V0,1,,37.41904,-118.45447,,V0,
T-Crack Left,Upper Canyon > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106126269/t-crack-left,3.5,-1,Boulder,V1 R,1,28.0,37.41876,-118.45486,,V1,R
T-Crack Right,Upper Canyon > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106126289/t-crack-right,3.5,-1,Boulder,V1 R,1,28.0,37.41876,-118.45486,,V1,R
Margo's Arete,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132040/margos-arete,1.8,-1,Boulder,V-easy,1,10.0,37.418,-118.452,,,
Dumb,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132000/dumb,1.9,-1,Boulder,V0-,1,10.0,37.418,-118.452,,V0-,
Duck Soup,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132031/duck-soup,2.1,-1,Boulder,V0-,1,10.0,37.418,-118.452,,V0-,
Marty Lewis's Ever Changing Hair Line,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132012/marty-lewiss-ever-changing-hair-line,2.6,-1,Boulder,V2,1,15.0,37.418,-118.452,,V2,
Kling and Smirk,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106054156/kling-and-smirk,2.8,-1,Boulder,V2+,1,,37.418,-118.452,,V2+,
Beat It,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132018/beat-it,2.0,-1,Boulder,V3,1,12.0,37.418,-118.452,,V3,
Ketron Classic,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106054139/ketron-classic,3.6,-1,Boulder,V4,1,,37.418,-118.452,,V4,
Savannah,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111894972/savannah,2.0,-1,Boulder,V4,1,,37.418,-118.452,,V4,
Ketron's Ever Changing Classic,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200390679/ketrons-ever-changing-classic,3.7,-1,Boulder,V4,1,12.0,37.418,-118.452,,V4,
Tequila Flange,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109139833/tequila-flange,1.3,-1,Boulder,V1+,1,15.0,37.4182,-118.4521,,V1+,
Carrot Traverse,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120539030/carrot-traverse,2.0,-1,Boulder,V1+,1,10.0,37.4182,-118.4521,,V1+,
Carrot Top,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106126702/carrot-top,3.0,-1,Boulder,V3,1,12.0,37.4182,-118.4521,,V3,
Sucker Punch,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106126697/sucker-punch,2.8,-1,Boulder,V5,1,8.0,37.4182,-118.4521,,V5,
East Easy Rider,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106126708/east-easy-rider,2.2,-1,Boulder,V5,1,15.0,37.4182,-118.4521,,V5,
Pop-A-Tendon Dyno,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107940077/pop-a-tendon-dyno,2.5,-1,Boulder,V6,1,10.0,37.4182,-118.4521,,V6,
Tim's Fred Traverse,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112499980/tims-fred-traverse,2.8,-1,Boulder,V9+,1,14.0,37.4182,-118.4521,,V9+,
Mmm... Nice,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132901/mmm-nice,2.0,-1,Boulder,V0-,1,10.0,37.4178,-118.4519,,V0-,
Boyfriend Route,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132966/boyfriend-route,2.4,-1,Boulder,V0-,1,8.0,37.4178,-118.4519,,V0-,
Giant,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132910/giant,1.7,-1,Boulder,V0,1,10.0,37.4178,-118.4519,,V0,
Unnamed 2,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132923/unnamed-2,1.8,-1,Boulder,V1,1,10.0,37.4178,-118.4519,,V1,
Up Your Skirt Left,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132929/up-your-skirt-left,2.2,-1,Boulder,V2,1,12.0,37.4178,-118.4519,,V2,
Up Your Skirt Right,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132938/up-your-skirt-right,2.1,-1,Boulder,V2,1,12.0,37.4178,-118.4519,,V2,
Unnamed 3,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132949/unnamed-3,1.9,-1,Boulder,V2,1,12.0,37.4178,-118.4519,,V2,
Unnamed 1,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132916/unnamed-1,2.0,-1,Boulder,V3,1,10.0,37.4178,-118.4519,,V3,
Unnamed 4,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106132957/unnamed-4,2.1,-1,Boulder,V3,1,,37.4178,-118.4519,,V3,
Please Please Me,"Please, Please Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/201660656/please-please-me,2.0,-1,Boulder,V0-,1,,37.41785,-118.45177,,V0-,
Epizootic,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112814041/epizootic,1.0,-1,Boulder,V1,1,13.0,37.41602,-118.44909,,V1,
Grindrite,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106273815/grindrite,3.0,-1,Boulder,V3,1,15.0,37.41602,-118.44909,,V3,
My Fingers In Your Brain,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106617389/my-fingers-in-your-brain,2.8,-1,Boulder,V4,1,20.0,37.41602,-118.44909,,V4,
Slave to the Grind,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109858900/slave-to-the-grind,3.4,-1,Boulder,V9,1,17.0,37.41602,-118.44909,,V9,
The Pursuit of Wow,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106273867/the-pursuit-of-wow,3.5,-1,Boulder,V0 PG13,1,20.0,37.41587,-118.44899,,V0,PG13
Topsy-Turvy Times,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106273879/topsy-turvy-times,2.2,-1,Boulder,V0 R,1,22.0,37.41587,-118.44899,,V0,R
Liberation Management,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106273857/liberation-management,2.7,-1,Boulder,V1 PG13,1,20.0,37.41587,-118.44899,,V1,PG13
Disfruta La Routa,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200586928/disfruta-la-routa,3.3,-1,Boulder,V3,1,30.0,37.41587,-118.44899,,V3,
Wow Is Me,Wow Is Me Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106273831/wow-is-me,1.9,-1,Boulder,V0,1,8.0,37.41581,-118.44905,,V0,
Too Hard For Bob Harrington,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275390/too-hard-for-bob-harrington,1.6,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,,V0+,PG13
Too Much For Mike Pope,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275397/too-much-for-mike-pope,2.6,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,,V0+,PG13
Classique,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275404/classique,3.0,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,,V0+,PG13
Not High Enough,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275420/not-high-enough,1.5,-1,Boulder,V1,1,10.0,37.41607,-118.44887,,V1,
It's The Altitude,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275413/its-the-altitude,2.4,-1,Boulder,V2 PG13,1,15.0,37.41607,-118.44887,,V2,PG13
It's The Add-itude,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275426/its-the-add-itude,2.2,-1,Boulder,V3,1,15.0,37.41607,-118.44887,,V3,
Lack Luster,Sunburst Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275444/lack-luster,1.8,-1,Boulder,V0,1,10.0,37.41605,-118.44899,,V0,
Spectral Morning,Sunburst Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107897660/spectral-morning,1.6,-1,Boulder,V1,1,12.0,37.41605,-118.44899,,V1,
Sunburst Seahorse,Sunburst Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275435/sunburst-seahorse,2.8,-1,Boulder,V2,1,12.0,37.41605,-118.44899,,V2,
Strange Quotations,Strange Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106999123/strange-quotations,2.7,-1,Boulder,V0+,1,,37.4161,-118.44905,,V0+,
Another Stranger,Strange Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107005433/another-stranger,2.1,-1,Boulder,V0+,1,,37.4161,-118.44905,,V0+,
Nonsuch,Non Such Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107897709/nonsuch,1.3,-1,Boulder,V3,1,14.0,37.41581,-118.44905,,V3,
Ain't But This Other Way,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112574335/aint-but-this-other-way,1.8,-1,Boulder,V0,1,6.0,37.41582,-118.44842,,V0,
Ain't But the One Way,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107504667/aint-but-the-one-way,2.8,-1,Boulder,V0+,1,15.0,37.41582,-118.44842,,V0+,
Must Climb Higher,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/119346000/must-climb-higher,2.3,-1,Boulder,V0+,1,15.0,37.41582,-118.44842,,V0+,
Paranormal in the West Country,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107064190/paranormal-in-the-west-country,2.1,-1,Boulder,V1 PG13,1,,37.41582,-118.44842,,V1,PG13
Auto-gedden,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106278623/auto-gedden,2.2,-1,Boulder,V2,1,25.0,37.41582,-118.44842,,V2,
Headbangers Ball,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275471/headbangers-ball,2.0,-1,Boulder,V1,1,10.0,37.41591,-118.44877,,V1,
Masterbeat,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275497/masterbeat,1.6,-1,Boulder,V1,1,10.0,37.41591,-118.44877,,V1,
Reggae Chillin',Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109641114/reggae-chillin,1.8,-1,Boulder,V1,1,7.0,37.41591,-118.44877,,V1,
Extended Mix,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109641106/extended-mix,1.3,-1,Boulder,V2,1,15.0,37.41591,-118.44877,,V2,
Dance Mix,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275506/dance-mix,2.0,-1,Boulder,V2,1,12.0,37.41591,-118.44877,,V2,
Beer Tumor,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275477/beer-tumor,2.7,-1,Boulder,V3,1,10.0,37.41591,-118.44877,,V3,
Beer Tumor Right,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275488/beer-tumor-right,2.7,-1,Boulder,V4,1,10.0,37.41591,-118.44877,,V4,
Banana-rang Delight,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112795838/banana-rang-delight,3.0,-1,Boulder,V5,1,10.0,37.41591,-118.44877,,V5,
Pimp Trick Gangsta Chick,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106687863/pimp-trick-gangsta-chick,2.2,-1,Boulder,V9-,1,12.0,37.41591,-118.44877,,V9-,
Katherine's Crack,Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200698919/katherines-crack,3.0,-1,Boulder,V1,1,10.0,37.41593,-118.44874,,V1,
Dusty Swinger,Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125466999/dusty-swinger,3.5,-1,Boulder,V1+ PG13,1,15.0,37.41593,-118.44874,,V1+,PG13
Unnamed,Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108061584/unnamed,2.3,-1,Boulder,V4 PG13,1,15.0,37.41593,-118.44874,,V4,PG13
Dusty Dyno,Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/121512677/dusty-dyno,2.5,-1,Boulder,V5,1,12.0,37.41593,-118.44874,,V5,
Chrysler Crack,Get Around Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475799/chrysler-crack,2.5,-1,Boulder,V0-,1,13.0,37.41599,-118.44842,,V0-,
Can't Get Around Getting Around,Get Around Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475919/cant-get-around-getting-around,2.5,-1,Boulder,V1,1,15.0,37.41599,-118.44842,,V1,
Zero Roof,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475705/zero-roof,2.7,-1,Boulder,V0,1,8.0,37.4159,-118.44855,,V0,
Zero Hero,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475711/zero-hero,2.1,-1,Boulder,V0,1,5.0,37.4159,-118.44855,,V0,
Duck Bill Dyno,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475725/duck-bill-dyno,2.6,-1,Boulder,V4,1,6.0,37.4159,-118.44855,,V4,
Zero,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475780/zero,1.9,-1,Boulder,V0,1,7.0,37.4159,-118.44857,,V0,
Zero Arete,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475869/zero-arete,1.5,-1,Boulder,V0,1,8.0,37.4159,-118.44857,,V0,
Jugula,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475878/jugula,2.0,-1,Boulder,V0,1,8.0,37.4159,-118.44857,,V0,
Groundhog Day,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112475862/groundhog-day,2.4,-1,Boulder,V5,1,8.0,37.4159,-118.44857,,V5,
The Anti Chrysler's Sickle,Anti Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118358201/the-anti-chryslers-sickle,1.8,-1,Boulder,V0-,1,15.0,37.41583,-118.44821,,V0-,
Slab of Antichrist,Anti Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118358173/slab-of-antichrist,2.0,-1,Boulder,V0,1,15.0,37.41583,-118.44821,,V0,
Big Geoff,Anti Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125453848/big-geoff,2.0,-1,Boulder,V0,1,12.0,37.41583,-118.44821,,V0,
Perulmutters pleasure,Anti Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120579647/perulmutters-pleasure,2.0,-1,Boulder,V0+,1,12.0,37.41583,-118.44821,,V0+,
Superstar,Superstar Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/127299693/superstar,1.5,-1,Boulder,V0-,1,15.0,37.41588,-118.44866,,V0-,
Aerial Surveillance,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201660706/aerial-surveillance,1.0,-1,Boulder,V0- R,1,20.0,37.41844,-118.45269,,V0-,R
Crash Dive,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086077/crash-dive,1.4,-1,Boulder,V0-,1,20.0,37.41844,-118.45269,,V0-,
Durban Poison,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086085/durban-poison,2.0,-1,Boulder,V0-,1,18.0,37.41844,-118.45269,,V0-,
Sentimental Africa,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331075/sentimental-africa,1.4,-1,Boulder,V0-,1,15.0,37.41844,-118.45269,,V0-,
Elephant Graveyard,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086059/elephant-graveyard,2.2,-1,Boulder,V0,1,15.0,37.41844,-118.45269,,V0,
Incoming,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086071/incoming,2.2,-1,Boulder,V0,1,20.0,37.41844,-118.45269,,V0,
Spear Mint,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120017065/spear-mint,2.0,-1,Boulder,V0,1,,37.41844,-118.45269,,V0,
You're a Disc Jockey: Whats That?,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086065/youre-a-disc-jockey-whats-that,1.6,-1,Boulder,V0+,1,15.0,37.41844,-118.45269,,V0+,
I Killed a Man A Man Who Looked Like me,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086090/i-killed-a-man-a-man-who-looked-like-me,2.7,-1,Boulder,V1,1,18.0,37.41844,-118.45269,,V1,
Weasel Robbers,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086097/weasel-robbers,2.5,-1,Boulder,V1,1,18.0,37.41844,-118.45269,,V1,
Durban Poison Variation,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107323717/durban-poison-variation,2.0,-1,Boulder,V1,1,20.0,37.41844,-118.45269,,V1,
