Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Middle Parallel Space Simulator,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/120757256/middle-parallel-space-simulator,0.0,-1,Boulder,V0+ X,1,18.0,41.17027,-105.33067,,V0+,X
Unknown Offwidth,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107882017/unknown-offwidth,2.7,-1,Boulder,V0-1 PG13,1,20.0,41.17027,-105.33067,,V0-1,PG13
Beer Crack Simulator,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/120757607/beer-crack-simulator,1.0,-1,Boulder,V1,1,9.0,41.17027,-105.33067,,V1,
Beer Crack,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106050232/beer-crack,4.0,-1,"Trad, Boulder",5.11 V3,1,20.0,41.17027,-105.33067,5.11,V3,
Flight of The Owl,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106443800/flight-of-the-owl,3.4,-1,"Trad, Boulder",V3,1,20.0,41.17027,-105.33067,,V3,
Minor In Possession,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/200630577/minor-in-possession,4.0,-1,Boulder,V3,1,,41.17027,-105.33067,,V3,
Fetal Alcohol Syndrome,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/200630564/fetal-alcohol-syndrome,4.0,-1,Boulder,V6,1,,41.17027,-105.33067,,V6,
Public Consumption,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106050245/public-consumption,3.5,-1,"Trad, Boulder",V8,1,15.0,41.17027,-105.33067,,V8,
Unnamed Crack,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105976440/unnamed-crack,2.5,-1,"Trad, Boulder",5.7+ V-easy,1,20.0,41.15053,-105.37051,5.7+,,
Life Finds A Way,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/200873399/life-finds-a-way,3.0,-1,Boulder,V0-1 R,1,20.0,41.15053,-105.37051,,V0-1,R
Around the World,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107169014/around-the-world,1.7,-1,Boulder,V1-,1,20.0,41.15053,-105.37051,,V1-,
Scooby Snacks,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/122303898/scooby-snacks,2.0,-1,Boulder,V1,1,15.0,41.15053,-105.37051,,V1,
The Green Room,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106859724/the-green-room,3.0,-1,Boulder,V2 R,1,30.0,41.15053,-105.37051,,V2,R
Open Book,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/123269305/open-book,1.7,-1,Boulder,V2,1,15.0,41.15053,-105.37051,,V2,
Spin to Win,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105973907/spin-to-win,3.4,-1,"Trad, Boulder",5.11 V2-3,1,10.0,41.15053,-105.37051,5.11,V2-3,
City Slicker,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105977525/city-slicker,3.2,-1,Boulder,V3,1,20.0,41.15053,-105.37051,,V3,
Packing the 9 aka Unnamed V3 Crack,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106198487/packing-the-9-aka-unnamed-v3-crack,2.0,-1,Boulder,V3,1,,41.15053,-105.37051,,V3,
Classic,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106212887/classic,3.6,-1,Boulder,V3,1,,41.15053,-105.37051,,V3,
Stealin M&Ms,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106382621/stealin-mms,2.0,-1,"Sport, Boulder",V4-,1,,41.15053,-105.37051,,V4-,
Nat's Three Star Roof,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105973900/nats-three-star-roof,3.7,-1,"Trad, Boulder",5.11 V4,1,40.0,41.15053,-105.37051,5.11,V4,
The Wormhole,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105975872/the-wormhole,2.3,-1,"Trad, Boulder",V5,1,30.0,41.15053,-105.37051,,V5,
Tapeworm Roof,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105975421/tapeworm-roof,3.0,-1,Boulder,V7,1,25.0,41.15053,-105.37051,,V7,
Leavitation 69,Nat's Three Star Roof > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105989424/leavitation-69,3.6,-1,Boulder,V7,1,40.0,41.15053,-105.37051,,V7,
Unnamed 5.8 Handcrack,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110225803/unnamed-58-handcrack,1.0,-1,"TR, Boulder",5.8- V-easy,1,15.0,41.15944,-105.37844,5.8-,,
Flake V1,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110225795/flake-v1,1.3,-1,Boulder,V0-1,1,10.0,41.15944,-105.37844,,V0-1,
Out of Sight,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106001070/out-of-sight,3.8,-1,"Trad, Boulder",5.11a/b V2-,1,15.0,41.15944,-105.37844,5.11,V2-,
Unnamed Splitter Finger,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/201103736/unnamed-splitter-finger,2.5,-1,Boulder,V2,1,12.0,41.15944,-105.37844,,V2,
Cave V5,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110225785/cave-v5,3.0,-1,Boulder,V4-5,1,7.0,41.15944,-105.37844,,V4-5,
Sloper Deadpoint,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111949762/sloper-deadpoint,2.3,-1,Boulder,V5,1,10.0,41.15944,-105.37844,,V5,
Turd Burglar,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/112851129/turd-burglar,1.0,-1,Boulder,V5,1,,41.15944,-105.37844,,V5,
NFL Dyno,Walt's Rib > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106479482/nfl-dyno,3.3,-1,Boulder,V11,1,10.0,41.15944,-105.37844,,V11,
The Urinal,The Body Dump Area and surrounding coming soon. > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106278845/the-urinal,3.3,-1,Boulder,5.10a V0,1,11.0,41.14655,-105.33931,5.10,V0,
Name Unknown,The Body Dump Area and surrounding coming soon. > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106174299/name-unknown,1.5,-1,Boulder,V3-4,1,10.0,41.14655,-105.33931,,V3-4,
Brown Sugar,The Body Dump Area and surrounding coming soon. > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106260748/brown-sugar,4.0,-1,Boulder,V6 R,1,20.0,41.14655,-105.33931,,V6,R
The Calvary Men,The Body Dump Area and surrounding coming soon. > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106174291/the-calvary-men,4.0,-1,Boulder,V7 PG13,1,25.0,41.14655,-105.33931,,V7,PG13
Lamerica,The Body Dump Area and surrounding coming soon. > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106278865/lamerica,4.0,-1,Boulder,V7,1,23.0,41.14655,-105.33931,,V7,
The Calm Before The Storm,Storm Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106215147/the-calm-before-the-storm,3.6,-1,"Trad, Boulder",V7,1,15.0,41.15242,-105.34817,,V7,
Break in the Law,Cooper's Knob > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106231580/break-in-the-law,3.0,-1,Boulder,V1,1,18.0,41.1918,-105.3686,,V1,
Objection,Cooper's Knob > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106231590/objection,3.0,-1,Boulder,V2,1,15.0,41.1918,-105.3686,,V2,
Unknown aka Squeeze Job,Table Rock > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106367250/unknown-aka-squeeze-job,1.2,-1,"Trad, TR, Boulder",5.4 V-easy,1,20.0,41.1619,-105.3743,5.4,,
Unknown aka Short and Stupid,Table Rock > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106367260/unknown-aka-short-and-stupid,2.2,-1,"Trad, TR, Boulder",5.6 V-easy,1,20.0,41.1619,-105.3743,5.6,,
Unknown aka Hand Crack,Table Rock > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118839325/unknown-aka-hand-crack,2.0,-1,"TR, Boulder",5.7+ V0-,1,20.0,41.1619,-105.3743,5.7+,V0-,
Unknown aka The Pearl,Table Rock > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106367230/unknown-aka-the-pearl,2.4,-1,"Trad, TR, Boulder",5.10a V0,1,20.0,41.1619,-105.3743,5.10,V0,
Sweet Unnamed Crack aka Box Canyon Splitter,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105818278/sweet-unnamed-crack-aka-box-canyon-splitter,3.8,-1,"Trad, Boulder",5.10 V1,1,20.0,41.18484,-105.37826,5.10,V1,
Left Foot Dancing,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110588557/left-foot-dancing,2.0,-1,Boulder,V1,1,10.0,41.18484,-105.37826,,V1,
Murtle,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110588574/murtle,1.5,-1,Boulder,V1,1,8.0,41.18484,-105.37826,,V1,
Tiny Fingercrack Roof (5.11b),Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111929246/tiny-fingercrack-roof-511b,1.0,-1,Boulder,V1,1,3.0,41.18484,-105.37826,,V1,
Get On the Good Foot,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110588518/get-on-the-good-foot,2.0,-1,Boulder,V2,1,15.0,41.18484,-105.37826,,V2,
Prow,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111929255/prow,2.0,-1,Boulder,V2,1,8.0,41.18484,-105.37826,,V2,
Unknown  1,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107309654/unknown-1,3.0,-1,Boulder,V3,1,10.0,41.18484,-105.37826,,V3,
Isla in the Sky,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106508433/isla-in-the-sky,2.0,-1,Boulder,V5-6,1,10.0,41.18484,-105.37826,,V5-6,
3 1/2 Foot Assassin,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106508350/3-12-foot-assassin,2.0,-1,Boulder,V7-,1,4.0,41.18484,-105.37826,,V7-,
Prizefighter,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106508333/prizefighter,4.0,-1,Boulder,V7,1,10.0,41.18484,-105.37826,,V7,
Cracked Sky,Box Canyon (Central) > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106508420/cracked-sky,3.4,-1,Boulder,V7-8,1,15.0,41.18484,-105.37826,,V7-8,
Fire Water,The Moonshine Wall > Mound Woodson > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107679852/fire-water,4.0,-1,"Trad, Boulder",V1,1,25.0,41.18484,-105.37826,,V1,
The Sting,The Moonshine Wall > Mound Woodson > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107682578/the-sting,2.0,-1,"Trad, Boulder",V5,1,15.0,41.18484,-105.37826,,V5,
The Fling,The Moonshine Wall > Mound Woodson > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107682586/the-fling,2.7,-1,"Trad, Boulder",V5+,1,10.0,41.18484,-105.37826,,V5+,
White Light,The Moonshine Wall > Mound Woodson > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107679828/white-light,4.0,-1,"Trad, Boulder",V6,1,30.0,41.18484,-105.37826,,V6,
The Stone Cold Stunna,The Stone Cold Cave > Mound Woodson > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107682618/the-stone-cold-stunna,3.5,-1,"Trad, Boulder",V8,1,20.0,41.18484,-105.37826,,V8,
Oddball,The Asylum > Mound Woodson > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107682642/oddball,4.0,-1,"Trad, Boulder",V9,1,25.0,41.18484,-105.37826,,V9,
Barnaby On The Prairie,Green Canyon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/112324965/barnaby-on-the-prairie,3.0,-1,Boulder,V3,1,,41.26386,-105.31818,,V3,
Optimus Prime,Green Canyon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/112324939/optimus-prime,4.0,-1,Boulder,V6-,1,10.0,41.26386,-105.31818,,V6-,
Taketh the Golden Fleece,South of the junction of FR 700 & FR 700E Boulder > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/113252794/taketh-the-golden-fleece,3.0,-1,Boulder,V7,1,15.0,41.1511,-105.36015,,V7,
Breezy Seam,The Lost Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/121555098/breezy-seam,2.0,-1,Boulder,V0-,1,10.0,41.15828,-105.36291,,V0-,
Bullwinkle,The Lost Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/121742006/bullwinkle,2.0,-1,Boulder,V0-1,1,8.0,41.15828,-105.36291,,V0-1,
The Lost Fist Crack,The Lost Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/122722838/the-lost-fist-crack,2.0,-1,Boulder,V4,1,11.0,41.15828,-105.36291,,V4,
Inventing Monsters,The Lost Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/116112548/inventing-monsters,3.0,-1,"Trad, Boulder",V6,1,15.0,41.15828,-105.36291,,V6,
Cry Me A River,The Block > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/116115610/cry-me-a-river,4.0,-1,"Trad, Boulder",V13,1,30.0,41.17502,-105.38742,,V13,
The Brahj Proj,Brahj Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/117714784/the-brahj-proj,4.0,-1,Boulder,V8,1,20.0,41.15308,-105.33457,,V8,
West Flake,Roadside Boulder > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118846681/west-flake,2.0,-1,Boulder,V0,1,12.0,41.15401,-105.37942,,V0,
Tree Seam,Roadside Boulder > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118846675/tree-seam,2.0,-1,Boulder,V3,1,12.0,41.15401,-105.37942,,V3,
Lieback Flake,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118901714/lieback-flake,1.7,-1,Boulder,V-easy,1,12.0,41.15444,-105.37797,,,
Traverse,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118901753/traverse,1.5,-1,Boulder,V0,1,,41.15444,-105.37797,,V0,
The Red Wave,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118901628/the-red-wave,1.4,-1,Boulder,V1,1,12.0,41.15444,-105.37797,,V1,
Bumpcake,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118901679/bumpcake,1.4,-1,Boulder,V1,1,12.0,41.15444,-105.37797,,V1,
Tree Block,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118901697/tree-block,1.4,-1,Boulder,V1,1,12.0,41.15444,-105.37797,,V1,
Crystal Pinch Face,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/118901743/crystal-pinch-face,3.0,-1,Boulder,V1,1,12.0,41.15444,-105.37797,,V1,
Overbite,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/125091098/overbite,2.0,-1,Boulder,V1,1,10.0,41.15444,-105.37797,,V1,
Twinkle Toes,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/108331208/twinkle-toes,2.0,-1,Boulder,V2,1,13.0,41.15444,-105.37797,,V2,
Sitdown Seam,Main Outcrop > Parking Lot Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/108322900/sitdown-seam,2.4,-1,Boulder,V3,1,12.0,41.15444,-105.37797,,V3,
Depth Charge,Campsite 2 Boulder > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/119158619/depth-charge,2.5,-1,Boulder,V3-4,1,15.0,41.15267,-105.37252,,V3-4,
Knives Out,700 O Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/119330415/knives-out,2.0,-1,Boulder,V2,1,15.0,41.17047,-105.31971,,V2,
Trochilidae,700R Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/122861258/trochilidae,2.5,-1,Boulder,V0,1,12.0,41.18148,-105.30539,,V0,
Nectar,700R Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/122861297/nectar,3.0,-1,Boulder,V0,1,14.0,41.18148,-105.30539,,V0,
Green Tea,The Meditation Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105833166/green-tea,2.4,-1,Boulder,V1,1,,41.18484,-105.37826,,V1,
V2 Slab,The Meditation Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106955307/v2-slab,2.8,-1,Boulder,V2,1,12.0,41.18484,-105.37826,,V2,
V3 Slab,The Meditation Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106955322/v3-slab,3.0,-1,Boulder,V3,1,12.0,41.18484,-105.37826,,V3,
Black Tea,The Meditation Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106554237/black-tea,3.0,-1,Boulder,V4,1,,41.18484,-105.37826,,V4,
A Form Like Kata,The Meditation Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106948525/a-form-like-kata,2.4,-1,Boulder,V5,1,15.0,41.18484,-105.37826,,V5,
Camp Trick,Balanced Rock (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105833170/camp-trick,1.3,-1,Boulder,V2-,1,,41.18484,-105.37826,,V2-,
Card Shark,House of Cards Wall > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105870529/card-shark,1.8,-1,Boulder,V-easy,1,12.0,41.18484,-105.37826,,,
Three of a Kind,House of Cards Wall > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105870518/three-of-a-kind,1.8,-1,Boulder,V0,1,10.0,41.18484,-105.37826,,V0,
Make You Feel Small,House of Cards Wall > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/113548703/make-you-feel-small,2.0,-1,Boulder,V1 PG13,1,15.0,41.18484,-105.37826,,V1,PG13
Double Up,House of Cards Wall > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105870507/double-up,2.7,-1,Boulder,V1+,1,10.0,41.18484,-105.37826,,V1+,
Shoot the Moon,House of Cards Wall > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105870513/shoot-the-moon,2.7,-1,Boulder,V2,1,10.0,41.18484,-105.37826,,V2,
Texas Hold On,House of Cards Wall > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105870522/texas-hold-on,3.0,-1,Boulder,V2+,1,12.0,41.18484,-105.37826,,V2+,
Happy Hour,Happy Hour Boulder (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106550841/happy-hour,1.0,-1,"Trad, Boulder",V3,1,10.0,41.18484,-105.37826,,V3,
Roast Possum Vinegar Pie,Roast Possum Vinegar Pie Boulder (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105833154/roast-possum-vinegar-pie,3.7,-1,Boulder,V5,1,,41.18484,-105.37826,,V5,
Heart of Stone,Roast Possum Vinegar Pie Boulder (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106550832/heart-of-stone,2.8,-1,Boulder,V6,1,13.0,41.18484,-105.37826,,V6,
Derka Lerka aka Tad's Traverse,Roast Possum Vinegar Pie Boulder (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/110983189/derka-lerka-aka-tads-traverse,4.0,-1,Boulder,V8,1,30.0,41.18484,-105.37826,,V8,
Slap Slap Who's There,The Dwelling > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105867768/slap-slap-whos-there,2.2,-1,Boulder,V1,1,10.0,41.18484,-105.37826,,V1,
Hobbit Throw,The Dwelling > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105867759/hobbit-throw,3.0,-1,Boulder,V3,1,10.0,41.18484,-105.37826,,V3,
Survival,The Dwelling > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105867773/survival,3.0,-1,Boulder,V4,1,10.0,41.18484,-105.37826,,V4,
La Ventana Del Sol,La Ventana Del Sol Rock (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106438163/la-ventana-del-sol,3.4,-1,"Trad, Boulder",V4,1,15.0,41.18484,-105.37826,,V4,
Acid House,La Ventana Del Sol Rock (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111281267/acid-house,3.6,-1,Boulder,V6,1,,41.18484,-105.37826,,V6,
Lighthouse,The Temple Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105867796/lighthouse,2.3,-1,Boulder,V3,1,10.0,41.18484,-105.37826,,V3,
The Rose,The Rose Boulder (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106590259/the-rose,3.4,-1,Boulder,V6-7 PG13,1,13.0,41.18484,-105.37826,,V6-7,PG13
The Thorn,The Rose Boulder (temporary name) > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111272242/the-thorn,3.5,-1,Boulder,V7,1,10.0,41.18484,-105.37826,,V7,
Love,Bowser Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111017252/love,4.0,-1,Boulder,V7-8,1,10.0,41.27355,-105.39295,,V7-8,
Post-Modernist Masonic Union Malfeasance,The Odyssey Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111106761/post-modernist-masonic-union-malfeasance,2.7,-1,Boulder,V8,1,10.0,41.18484,-105.37826,,V8,
The Miser,The Miser Boulder > Coyote Rocks - Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/111272318/the-miser,3.3,-1,Boulder,V7-,1,8.0,41.18484,-105.37826,,V7-,
Unnamed Hand Crack,Bistro Boulders > Poland Hill Bouldering > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/201249008/unnamed-hand-crack,2.0,-1,Boulder,V0,1,15.0,41.16697,-105.39754,,V0,
